Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"293",72,48,30,6,11,11,46,141,491,636,448,392,448,439,412,497,497,709,707,546,431,331,235,151
"3167",60,21,6,4,14,75,126,243,297,166,138,178,217,254,245,226,317,380,467,333,287,240,185,113
"3398",10,11,4,0,1,2,10,26,68,52,39,52,49,56,47,46,64,98,108,105,51,53,27,18
"492",73,41,26,23,37,285,622,229,396,393,205,195,258,278,301,394,415,779,993,607,281,195,164,92
"354",19,9,2,1,0,6,30,53,189,140,92,63,74,90,65,58,72,71,84,45,48,27,28,26
"3354",11,1,0,0,0,5,29,91,118,95,82,62,94,85,106,124,122,153,133,126,106,49,148,25
"444",34,9,14,4,8,23,43,164,226,266,308,383,500,565,597,623,794,1012,716,500,282,211,97,66
"317",50,35,18,10,14,39,140,407,405,176,157,179,198,178,226,263,240,248,272,267,191,117,90,59
"3083",21,6,11,2,1,2,33,49,105,74,38,54,57,59,65,53,68,71,96,109,67,52,39,33
"351",16,5,5,5,4,1,28,102,68,60,75,95,189,173,172,187,384,612,179,127,94,88,38,26
"498",57,29,22,12,7,16,56,130,400,328,177,183,201,200,223,226,423,1033,817,310,202,172,140,85
"3378",1,5,2,3,0,8,21,82,143,116,97,85,112,73,109,137,133,179,157,86,77,34,18,15
"150",23,15,10,7,0,35,97,211,404,93,99,139,96,111,146,134,145,177,215,160,142,74,49,24
"302",6,3,5,4,4,25,76,191,367,107,65,65,87,60,116,121,141,120,105,93,63,57,61,21
"316",18,9,6,1,5,11,24,57,192,170,95,118,159,123,136,141,174,325,410,247,123,105,74,33
"3403",4,5,7,1,4,0,41,39,77,65,45,35,51,36,43,45,76,75,102,70,57,46,29,17
"2023",18,12,2,0,1,11,33,70,125,113,145,139,140,194,199,200,344,356,118,84,45,34,22,19
"2006",56,32,17,3,0,18,50,149,344,485,507,617,625,619,635,709,734,997,720,444,269,178,135,60
"242",26,6,2,1,2,0,31,34,61,79,48,69,97,78,77,96,125,181,176,98,63,40,14,17
"356",15,4,0,3,0,3,45,137,384,138,112,141,141,129,135,143,94,128,97,108,63,39,23,11
"3307",13,12,2,0,0,36,62,177,288,133,66,79,84,81,72,120,95,135,126,113,80,39,37,18
"3364",16,11,7,8,2,14,61,64,120,71,76,65,73,61,71,67,58,59,73,69,66,46,29,20
"411",4,7,13,34,12,11,48,116,316,106,74,99,122,86,100,128,100,105,125,143,145,54,36,20
"405",91,50,43,29,15,18,74,140,266,363,268,382,353,442,494,512,544,625,711,522,399,311,226,146
"3319",10,10,2,1,0,0,17,80,138,79,61,57,50,40,52,45,61,86,68,66,60,35,23,24
"390",23,16,9,1,2,2,18,51,84,90,66,53,82,57,67,94,122,285,236,148,92,51,51,25
"3159",33,18,11,0,1,27,74,136,220,178,150,178,212,177,200,197,205,312,372,272,190,155,101,45
"3064",41,24,26,12,6,4,20,43,63,110,52,77,67,71,72,71,55,79,115,130,87,59,48,55
"385",31,11,1,5,4,32,90,205,217,207,178,177,183,172,165,204,220,342,397,204,160,88,69,43
"546",25,17,12,10,5,33,97,181,448,354,225,192,306,240,271,312,455,459,389,227,140,95,72,39
"379",35,10,8,5,24,107,530,452,579,531,260,259,252,242,267,323,489,923,1103,578,207,137,129,99
"3168",28,8,5,2,16,34,93,257,166,225,283,241,272,253,289,288,315,346,344,264,225,116,84,47
"3356",8,5,3,0,0,4,20,73,102,65,52,51,63,51,69,74,75,82,109,103,109,89,71,26
"270",7,9,6,2,0,20,72,132,223,91,61,98,88,92,56,85,91,82,143,125,75,48,33,24
"3125",14,4,1,6,2,7,26,60,95,69,46,44,53,53,54,49,58,92,129,103,104,56,55,27
"3151",10,7,8,1,7,24,145,235,370,83,87,89,83,91,64,78,85,127,127,123,72,43,36,26
"484",20,5,3,4,1,4,101,218,340,260,178,279,271,326,304,368,550,642,284,121,74,55,38,28
"409",5,13,5,1,0,8,10,28,80,81,39,65,35,47,38,36,44,36,54,49,58,34,23,20
"259",22,11,6,11,4,7,40,111,197,154,124,176,184,206,237,291,402,611,422,162,115,64,40,35
"3072",8,2,5,5,0,1,3,28,68,49,37,22,38,38,26,33,32,47,40,35,20,20,15,15
"157",36,9,3,6,3,11,30,84,185,137,90,88,107,114,124,104,106,148,170,147,127,99,84,72
"307",60,32,47,19,4,26,64,179,343,248,214,187,174,211,226,242,261,290,303,323,257,162,161,119
"3092",62,16,14,8,8,4,6,15,81,147,114,95,115,107,150,130,178,191,285,256,198,189,130,92
"195",25,10,9,6,1,7,72,111,422,342,170,202,310,232,276,314,367,629,320,201,102,105,77,33
"151",93,37,28,14,16,24,111,150,424,357,311,440,541,615,560,544,606,841,760,563,443,284,165,136
"3148",7,1,3,2,2,14,46,83,140,41,37,43,55,50,40,23,44,51,53,49,39,31,15,13
"2002",54,25,8,7,1,16,44,141,234,273,145,178,186,190,197,205,199,298,331,246,211,147,134,80
"3423",27,11,7,2,1,10,37,124,196,164,109,138,158,152,173,210,211,196,195,230,139,98,120,41
"3163",39,19,4,19,6,18,83,127,300,346,235,244,317,326,350,360,399,524,495,379,267,137,79,36
"3140",44,18,13,7,14,38,143,414,549,238,150,186,160,166,185,193,216,241,269,234,198,103,67,76
"3108",8,7,0,5,2,21,43,149,241,165,77,70,59,66,72,88,80,87,105,111,75,61,39,28
"3387",4,0,2,0,22,0,7,19,76,46,24,26,28,37,57,46,38,36,50,35,48,10,2,3
"243",17,4,5,1,1,11,17,57,117,65,82,66,62,57,67,60,64,122,144,138,73,53,51,37
"490",118,67,25,16,63,189,785,502,710,610,321,361,363,353,457,484,720,1107,1139,695,308,222,245,149
"3042",18,13,12,2,1,2,7,34,58,40,40,46,44,48,33,31,49,62,65,59,41,52,19,28
"3311",7,1,0,2,1,19,44,40,104,105,62,76,49,44,70,72,69,96,75,71,72,50,26,19
"340",18,10,4,3,17,29,86,107,279,180,61,62,65,78,84,99,114,100,113,86,105,75,45,23
"306",19,15,12,9,10,15,55,115,135,134,103,120,119,166,133,161,218,379,393,248,141,108,93,52
"3152",3,3,3,1,11,1,16,44,64,59,51,75,66,71,65,71,83,126,135,116,57,36,27,10
"296",36,22,19,14,12,21,55,52,156,171,182,192,200,202,190,200,204,247,231,214,174,159,135,68
"174",14,11,6,1,13,16,105,262,467,220,132,108,129,96,138,164,175,237,291,267,203,107,65,35
"3142",38,22,20,7,19,26,109,151,146,203,180,181,182,180,206,226,263,521,516,407,224,123,116,80
"257",36,27,18,14,3,4,51,103,162,175,184,181,240,232,224,225,303,396,605,394,172,111,100,50
"418",9,3,0,0,20,6,20,49,83,57,41,36,46,67,59,69,69,139,199,147,84,45,29,17
"332",6,4,0,2,9,5,55,160,241,82,91,94,97,98,100,136,163,115,157,111,119,61,49,20
"3459",21,12,6,4,10,8,42,80,161,129,83,112,155,148,140,132,224,483,182,84,72,63,43,44
"446",38,23,11,9,7,31,71,177,396,439,351,335,349,362,375,378,465,735,725,493,297,208,180,89
"525",16,4,2,1,1,4,35,141,349,294,167,276,264,242,312,344,277,342,341,224,136,77,68,23
"167",34,19,11,1,22,18,95,238,665,450,252,222,254,235,267,244,386,435,405,225,166,142,111,95
"3226",17,9,2,1,13,24,38,154,271,191,129,117,134,130,157,175,172,201,199,189,122,100,143,16
"330",20,8,4,5,1,13,73,116,134,151,121,147,140,137,142,156,245,341,301,157,70,76,41,18
"420",14,1,0,0,0,9,32,54,129,92,55,39,34,46,24,42,39,56,53,44,38,30,22,13
"342",13,8,4,2,13,23,77,145,372,199,108,85,95,85,82,101,91,111,79,78,54,44,40,23
"3358",7,8,5,2,0,8,53,96,143,67,43,58,34,29,49,48,50,53,81,55,48,27,18,17
"320",18,14,14,9,3,10,56,127,171,162,121,133,168,163,194,188,205,312,333,265,154,116,67,37
"3290",2,4,0,0,2,15,79,149,252,104,84,60,57,51,66,63,76,70,113,103,92,58,50,18
"3375",8,3,4,1,0,14,21,38,40,43,52,62,65,47,56,62,61,94,101,90,60,46,28,11
"3336",11,5,1,0,1,30,25,62,135,108,65,78,89,92,93,119,140,165,140,101,80,42,30,26
"345",41,17,16,5,17,29,89,171,395,244,213,256,272,308,274,285,330,413,491,446,314,222,118,101
"3350",21,4,8,3,2,38,76,240,229,89,80,73,85,75,91,93,119,165,160,132,120,76,57,35
"3161",25,7,1,0,1,23,108,232,210,104,103,149,183,186,128,144,130,193,152,138,90,84,60,32
"3399",12,11,6,1,2,4,16,6,22,23,10,15,33,38,29,23,30,52,50,29,21,28,9,17
"3127",9,0,0,1,0,13,6,1,8,15,19,24,19,20,13,14,26,34,24,42,26,11,14,5
"3144",1,2,0,1,0,12,6,21,70,70,39,29,37,48,40,56,53,52,47,51,47,21,10,3
"3400",9,2,3,2,8,28,38,133,222,109,94,78,92,101,95,111,108,122,143,111,82,45,25,15
"3063",9,8,2,1,1,3,3,3,10,23,16,18,34,17,22,29,23,24,30,26,26,13,4,5
"3315",9,4,0,0,0,21,42,178,230,121,53,61,67,58,66,90,79,92,96,84,64,33,10,17
"120",10,6,4,1,0,23,18,71,131,66,40,38,44,39,42,30,47,37,68,57,45,25,19,11
"3157",18,0,0,1,0,32,38,81,110,69,61,41,55,58,53,59,61,58,68,60,55,10,13,16
"427",21,7,0,2,1,22,29,83,109,93,45,86,157,131,167,232,311,593,524,214,98,43,31,32
"468",40,19,7,3,7,23,70,257,615,560,339,278,252,293,292,261,271,376,323,252,129,110,79,61
"3424",1,3,0,2,9,20,32,50,61,33,9,27,28,40,27,31,29,46,26,22,22,9,4,6
"146",37,16,5,3,3,20,47,92,158,189,147,162,159,193,173,193,185,248,414,288,152,83,87,57
"3288",20,4,9,2,0,18,48,161,303,202,106,95,93,78,72,85,89,87,108,94,102,67,53,47
"513",33,13,2,3,8,33,47,212,192,186,152,121,137,126,148,112,158,209,277,227,105,114,96,68
"391",21,11,6,1,0,40,58,106,242,232,144,113,109,144,156,140,150,223,275,193,163,110,79,47
"3436",37,9,7,4,2,18,167,154,167,132,127,227,297,267,276,318,579,403,340,241,159,121,58,45
"3054",3,2,0,2,0,26,30,88,77,46,25,35,32,25,29,26,20,36,32,15,14,10,7,6
"3176",8,7,6,0,4,22,119,240,380,105,77,108,99,91,120,108,127,181,202,169,101,68,70,33
"337",9,5,3,2,3,4,10,68,48,56,41,63,135,93,109,127,323,527,121,95,52,41,26,25
"224",22,5,4,7,7,6,13,56,112,138,96,117,102,111,98,147,170,219,264,166,78,67,69,40
"280",32,22,5,4,1,18,50,99,159,177,127,147,169,192,153,162,191,251,303,260,169,116,94,42
"3440",12,8,1,2,0,15,10,43,69,92,142,112,131,126,130,203,223,332,300,195,91,40,36,37
"3121",7,1,1,1,5,5,15,15,62,31,24,29,23,41,36,32,34,61,72,34,34,12,19,28
"3386",2,1,0,0,0,16,32,64,124,98,45,52,39,37,28,39,42,41,46,61,19,15,11,9
"3320",3,3,0,0,0,3,38,85,183,123,61,131,144,134,143,161,128,164,172,120,82,37,30,11
"3310",14,7,2,3,1,6,24,111,149,78,48,40,47,42,44,42,47,51,64,75,59,46,19,16
"232",12,2,1,1,6,1,6,38,64,61,61,119,106,143,135,116,141,156,161,127,110,70,29,30
"408",7,5,3,2,1,2,51,72,168,132,95,81,90,82,89,104,102,96,124,111,99,112,80,33
"494",62,27,15,13,9,45,98,170,325,388,248,238,274,255,274,269,302,434,791,495,365,248,214,143
"3119",37,13,3,3,1,8,34,75,119,162,79,57,86,92,93,137,157,344,438,321,170,155,104,81
"537",50,21,19,8,5,33,80,222,564,537,334,281,287,287,259,270,377,518,499,365,215,168,133,84
"3370",14,10,3,4,7,3,15,56,154,65,33,48,37,60,39,43,43,56,102,68,55,35,43,28
"3409",27,8,11,4,4,25,41,100,222,266,163,204,153,184,200,182,181,264,284,251,187,136,142,81
"3160",14,5,2,4,1,17,65,128,164,170,141,196,233,281,310,340,277,315,216,155,145,84,101,22
"79",30,11,11,13,4,23,45,80,169,195,173,108,188,185,176,185,226,306,396,256,140,82,73,57
"508",17,6,7,6,1,18,44,235,454,495,283,238,206,205,213,224,238,382,374,268,208,104,87,49
"3076",14,7,4,3,3,10,17,79,81,81,53,40,37,29,31,39,34,40,46,57,37,25,16,14
"3434",8,5,1,1,2,48,43,125,158,114,57,45,39,40,52,53,68,58,100,82,69,45,19,20
"3172",8,10,3,0,1,30,97,166,130,69,54,56,93,101,87,92,83,115,129,110,80,85,33,34
"3077",15,15,7,2,1,4,22,73,258,157,85,92,88,77,65,50,79,69,91,115,74,52,36,19
"3100",24,10,1,1,2,7,34,77,177,183,103,72,42,51,69,59,47,64,74,66,68,42,39,37
"313",3,3,0,0,0,6,22,42,137,146,99,79,65,66,70,81,71,122,121,105,35,29,12,16
"3283",23,0,7,2,0,18,52,184,174,54,70,105,80,56,75,89,110,127,134,130,106,71,46,18
"396",44,13,4,9,4,13,26,48,182,146,76,89,56,74,67,59,67,86,132,100,85,51,68,39
"3328",4,7,13,0,1,16,54,102,149,50,41,58,53,49,43,63,74,74,88,88,58,34,20,9
"518",48,29,8,6,5,39,185,410,571,549,327,239,287,289,306,362,358,654,560,300,237,175,163,136
"301",49,24,22,9,3,56,182,391,465,136,200,222,257,255,207,260,251,335,333,259,235,159,119,84
"476",61,35,16,15,9,16,97,112,239,225,183,211,234,250,231,237,308,488,444,396,277,213,153,80
"3156",12,4,1,2,11,23,89,210,470,275,201,162,129,114,139,153,145,192,191,151,99,53,44,23
"327",21,14,1,5,2,53,242,426,569,412,293,291,345,315,351,417,613,1194,684,367,211,138,102,49
"466",44,26,7,8,3,26,62,183,495,501,263,300,317,302,332,359,424,643,452,372,244,152,117,66
"501",13,5,3,5,1,25,290,369,173,166,146,148,186,202,287,231,360,674,685,497,270,109,113,68
"407",9,6,1,0,0,6,26,34,51,56,55,58,56,57,56,78,71,95,130,104,100,67,43,21
"303",19,10,5,3,2,6,17,46,111,111,133,177,216,227,297,311,332,579,605,349,177,84,45,32
"3169",6,3,5,1,3,22,48,180,382,109,82,75,107,111,126,136,142,130,160,141,108,51,36,19
"417",48,8,6,1,2,32,165,249,446,432,223,196,239,246,200,233,362,801,563,321,210,121,95,48
"430",32,9,2,3,1,6,25,76,151,178,134,143,168,181,196,238,267,458,422,245,146,100,68,59
"3429",44,19,5,5,2,26,150,257,345,207,120,93,134,136,126,114,164,333,422,351,214,175,132,85
"3329",20,15,5,3,3,3,13,34,116,85,40,65,56,58,46,61,64,81,85,100,74,55,28,21
"359",9,7,5,6,0,60,290,578,689,352,181,239,248,271,246,365,1020,2412,443,98,65,35,45,26
"3447",22,9,11,5,3,20,70,102,140,104,87,74,65,99,95,131,100,185,198,167,89,69,60,33
"3376",7,7,4,4,1,14,34,90,123,60,59,67,76,76,80,64,83,138,161,133,61,40,29,11
"3295",16,4,1,3,5,20,52,206,226,131,129,166,175,152,211,164,222,251,237,194,144,58,41,25
"349",24,8,11,0,7,10,104,159,265,126,75,91,96,94,118,129,134,182,193,148,97,68,65,30
"3438",20,1,12,1,1,15,30,61,72,57,50,47,68,58,61,90,102,106,116,122,65,65,35,36
"3081",13,12,7,6,0,4,31,34,59,86,45,50,49,47,65,52,53,66,48,68,65,53,27,29
"278",13,5,2,1,0,6,24,68,94,82,40,53,54,64,51,53,64,98,75,77,57,46,16,22
"520",9,10,2,0,1,13,63,65,82,113,131,227,267,327,446,379,481,329,214,118,77,26,17,15
"456",7,1,0,0,1,9,31,37,93,114,118,225,254,293,342,304,391,205,121,55,41,26,9,12
"3124",7,1,0,2,1,8,58,85,178,116,78,65,73,58,54,60,87,71,112,76,82,40,29,18
"3321",8,0,0,2,0,12,38,106,175,80,61,58,47,51,52,50,61,71,74,64,57,33,17,11
"3078",18,10,4,2,1,4,13,40,91,102,96,79,77,105,82,94,79,121,172,136,114,61,61,36
"262",5,6,3,1,1,0,53,106,189,94,59,49,50,49,53,65,54,83,76,69,40,22,18,6
"153",22,9,5,3,3,5,106,196,429,329,219,269,381,380,476,444,564,603,361,169,117,114,104,64
"3126",14,4,4,0,1,4,19,36,94,82,50,66,73,66,60,53,76,206,111,72,50,60,33,13
"3135",12,4,5,1,0,14,75,138,87,78,75,56,58,65,71,59,98,100,132,94,104,73,58,40
"3374",21,6,5,4,3,9,65,287,442,283,300,347,389,431,408,470,457,474,403,312,192,81,54,29
"3057",6,3,3,0,0,3,29,64,118,57,23,29,25,26,22,29,21,27,40,43,23,22,19,15
"455",15,7,2,3,6,1,24,93,271,248,105,145,188,163,226,216,392,550,203,143,119,60,54,32
"3413",9,9,2,1,0,5,37,19,67,66,37,36,46,38,29,57,41,58,58,45,45,22,15,12
"3118",12,18,2,0,1,1,41,97,141,99,55,46,71,49,66,49,90,111,90,108,71,66,41,28
"3371",2,2,4,0,0,1,7,19,76,49,40,33,20,29,30,24,28,27,41,46,22,17,13,11
"248",4,6,3,1,0,3,20,48,44,36,51,72,75,70,68,107,135,287,158,58,39,38,32,12
"3049",6,2,1,0,1,4,30,59,99,67,35,36,21,27,28,18,21,33,35,34,23,14,2,9
"3388",4,0,1,0,0,5,14,43,124,122,85,73,53,48,40,51,39,41,44,54,34,20,10,2
"3056",11,8,2,0,0,2,20,28,57,45,36,22,40,36,44,38,42,39,40,49,44,25,21,17
"3047",8,12,2,1,1,1,31,41,67,59,51,42,48,52,67,47,55,74,54,72,67,66,28,17
"3324",4,3,2,4,1,0,13,9,32,56,37,23,19,21,31,40,31,51,48,39,22,9,19,8
"3312",3,3,0,1,3,9,46,89,204,127,84,67,60,49,50,81,55,60,90,58,37,22,20,15
"339",1,4,5,1,2,9,64,129,319,117,42,40,53,60,45,47,52,50,50,53,44,20,9,5
"3178",11,9,2,0,1,11,70,130,272,120,72,90,93,139,132,125,129,146,173,139,114,58,54,28
"127",55,14,13,13,4,29,117,289,463,708,448,297,313,295,292,321,401,525,764,544,324,182,170,72
"3306",20,5,5,3,2,0,14,34,114,66,54,47,36,66,44,51,66,70,82,73,63,45,64,37
"282",20,5,7,1,2,5,31,130,163,151,74,94,119,92,92,157,163,169,177,133,86,64,58,27
"3304",15,11,1,0,0,0,20,56,122,124,82,62,53,56,47,63,46,70,76,76,50,50,45,23
"3341",5,2,1,0,0,7,45,106,202,73,50,42,64,40,52,57,65,79,75,74,55,35,19,9
"3106",11,7,1,3,1,11,37,136,204,93,61,57,42,60,60,56,55,78,101,74,84,44,40,17
"3417",17,8,3,4,2,3,48,58,95,110,54,64,64,73,66,59,60,78,118,116,63,51,51,22
"3070",4,3,0,0,1,2,25,12,49,55,17,18,26,24,28,42,22,16,22,26,26,14,12,9
"304",27,22,9,1,0,8,47,85,138,152,149,232,318,355,365,344,499,1004,848,395,217,96,66,42
"275",8,6,0,0,0,9,39,73,107,70,45,48,61,50,46,53,31,65,65,54,38,23,26,12
"3052",8,4,1,3,0,3,16,96,127,98,34,47,32,31,37,26,25,51,48,50,47,40,20,13
"3158",24,8,8,3,3,6,95,155,275,204,185,202,250,219,239,255,287,396,467,357,214,159,73,53
"3346",6,5,3,2,0,2,17,46,93,91,74,80,78,86,98,81,82,105,123,139,82,75,40,17
"3131",4,2,1,2,6,17,31,36,64,74,54,51,61,65,54,81,74,106,125,94,43,21,14,13
"241",15,4,7,3,4,7,21,109,164,137,69,85,80,89,58,81,73,82,83,102,61,47,30,21
"3090",65,33,16,12,3,1,13,51,157,203,163,146,145,172,161,202,216,374,477,336,209,171,115,79
"3062",11,3,3,1,0,2,7,22,39,39,30,41,33,36,41,21,39,55,71,65,61,28,33,25
"3308",5,4,2,1,2,0,27,148,262,96,58,51,55,53,61,62,66,74,79,62,36,31,19,10
"341",4,2,0,0,3,10,16,43,129,214,146,75,52,56,57,87,76,78,64,82,64,34,25,9
"3322",3,1,0,0,0,5,23,24,38,29,29,37,26,51,40,35,32,29,29,32,20,20,11,4
"3404",8,3,1,2,0,2,26,32,84,52,43,48,44,45,39,45,44,48,52,37,35,29,31,11
"3372",18,13,8,0,1,9,113,184,197,80,78,69,95,92,74,122,139,203,214,212,124,66,62,39
"3041",5,5,2,3,4,4,8,31,59,28,30,18,23,32,24,26,30,31,32,32,19,22,19,15
"3445",5,5,1,2,2,1,32,98,166,73,69,61,65,56,61,65,72,111,94,85,73,38,18,8
"3080",21,13,5,5,2,9,19,30,93,103,72,55,64,58,68,52,41,98,85,74,48,37,42,22
"3332",2,1,0,0,0,0,25,28,69,70,34,46,38,31,33,23,26,25,40,45,18,20,21,6
"3362",11,8,0,0,0,7,19,45,64,73,97,117,157,165,187,177,215,205,179,139,132,41,37,11
"168",29,9,2,5,3,11,107,188,459,571,385,414,421,540,578,547,702,1074,911,503,300,155,79,57
"3235",10,0,1,0,0,0,29,125,427,333,128,183,182,162,202,163,172,249,118,51,38,20,11,15
"3137",10,7,0,1,1,4,44,112,205,211,258,236,292,314,356,410,469,412,430,370,271,134,45,22
"3339",1,0,1,1,0,1,42,36,96,93,62,56,52,42,43,30,41,51,73,53,43,28,21,14
"3452",8,1,1,1,6,2,24,45,83,38,44,39,41,38,38,33,32,47,42,61,45,21,29,15
"3357",12,6,1,1,4,17,47,94,176,84,60,59,63,55,47,59,67,74,90,82,48,38,39,28
"3130",7,3,2,0,2,1,13,56,23,27,55,43,26,23,24,35,42,40,37,32,21,16,13,14
"3134",25,7,6,1,2,4,41,41,138,171,96,86,89,86,93,103,149,186,167,101,66,45,40,31
"454",20,8,8,4,3,22,63,59,159,127,126,118,114,99,93,98,157,206,311,172,97,79,77,43
"3331",7,6,3,2,0,7,22,119,181,111,97,109,71,96,137,104,104,138,132,120,111,47,17,16
"331",11,4,1,2,0,4,48,112,229,150,75,70,81,90,69,85,85,81,118,99,72,51,49,24
"308",27,9,11,11,8,9,54,80,118,124,100,120,119,136,105,106,138,153,213,160,139,115,66,46
"3366",20,4,0,0,2,12,26,120,148,43,39,52,50,38,42,61,66,79,68,56,45,25,29,22
"485",21,14,11,2,1,16,85,129,273,252,178,203,226,253,252,280,380,380,208,115,90,55,49,33
"239",19,7,2,1,1,4,14,58,129,140,68,54,90,81,107,96,144,244,331,170,88,50,45,19
"3405",3,0,4,1,1,4,19,41,99,62,41,33,30,19,32,27,29,36,45,34,30,20,22,13
"3093",59,34,14,14,7,4,10,51,140,233,188,168,165,200,213,248,277,375,391,360,279,153,126,116
"3297",6,6,0,3,2,1,11,25,71,47,30,33,30,43,41,34,48,38,44,40,44,19,14,16
"373",5,2,0,0,0,0,14,46,41,29,23,29,39,35,35,27,30,37,21,53,24,15,13,9
"264",14,5,4,4,3,4,68,67,156,122,87,83,92,117,99,118,166,414,362,183,127,73,61,34
"3368",14,5,3,0,0,5,46,109,197,155,77,103,83,81,87,105,87,102,97,82,68,60,39,30
"416",12,3,5,0,0,4,47,61,147,141,68,62,48,69,66,64,67,95,125,118,84,52,37,22
"3365",8,4,4,4,0,3,32,73,202,79,60,76,44,72,71,59,78,85,111,91,69,44,22,15
"3173",20,8,3,4,2,17,96,283,428,135,103,135,163,193,164,200,206,246,220,221,180,122,84,35
"3300",18,1,2,0,0,15,38,58,115,83,47,62,41,49,74,64,61,84,89,77,116,169,132,15
"3313",13,2,2,1,0,0,52,40,119,63,49,24,31,40,28,31,26,35,28,40,16,18,13,8
"322",15,11,2,1,0,4,13,62,70,85,76,88,77,72,106,117,109,119,115,123,87,54,39,33
"3150",8,7,5,3,0,24,77,223,319,145,87,69,79,79,71,90,76,117,102,97,85,46,34,26
"3232",33,21,2,3,1,2,12,40,44,83,60,58,78,99,117,107,110,137,150,156,124,96,57,39
"119",0,1,1,1,1,3,25,11,14,34,23,21,29,10,26,13,21,16,14,13,8,6,8,4
"249",13,4,4,3,1,4,9,74,108,121,80,95,120,114,102,121,192,344,258,138,88,65,71,30
"496",35,12,8,6,8,6,46,117,235,268,221,306,350,405,439,448,552,895,738,371,209,133,80,45
"3427",26,18,10,16,8,16,25,130,317,360,306,350,466,430,517,439,512,867,856,486,327,143,78,48
"517",11,6,2,2,2,26,96,290,812,624,266,201,265,248,214,254,363,557,239,84,48,46,44,14
"3347",4,1,0,3,0,2,16,17,113,93,29,47,50,54,44,44,39,61,49,56,30,26,30,23
"3286",28,11,5,4,6,15,63,153,276,118,81,71,79,98,88,101,125,138,214,160,122,73,64,44
"3058",8,3,2,3,2,18,11,44,56,70,41,29,26,36,32,31,27,18,38,24,34,12,12,11
"440",15,4,8,4,2,5,31,121,183,193,108,182,249,216,214,240,387,362,191,97,73,63,60,30
"321",16,4,1,4,0,2,12,35,95,66,65,117,126,144,145,173,190,236,265,144,76,59,34,46
"3116",15,10,3,2,2,21,39,89,231,132,82,85,86,78,95,90,80,124,107,121,105,47,50,36
"3337",1,5,0,0,0,0,1,3,3,6,4,11,12,25,33,17,23,20,36,19,13,6,4,8
"3351",14,2,1,1,1,12,64,95,226,117,70,77,75,54,78,70,93,93,79,67,78,56,36,66
"3317",13,2,1,1,0,1,12,26,69,40,40,37,36,39,38,35,43,37,45,53,37,34,16,18
"3043",7,3,4,0,0,1,8,40,32,27,21,15,21,30,17,23,19,35,37,36,15,16,21,8
"3292",6,1,1,0,2,8,15,44,94,77,70,79,125,99,118,137,156,147,138,102,85,34,16,14
"3139",6,0,1,0,2,3,28,59,103,101,97,96,148,137,118,118,194,184,158,115,64,32,34,13
"3455",4,3,0,0,0,3,19,35,73,40,46,34,33,30,33,35,41,50,53,45,44,30,24,22
"357",16,12,7,4,5,4,31,76,171,254,178,186,239,177,180,200,209,296,275,214,128,84,63,40
"3377",13,9,0,2,0,7,26,40,114,98,54,46,37,39,38,45,48,60,93,50,46,42,38,22
"3421",1,0,3,3,2,2,10,11,46,57,36,22,22,23,14,31,29,18,40,41,15,12,4,12
"400",8,2,1,5,2,1,17,52,186,89,24,44,42,47,54,47,42,48,49,50,29,13,7,7
"3384",7,6,12,1,1,2,11,46,75,73,55,44,51,46,59,28,43,67,92,75,68,27,43,19
"392",17,4,0,1,2,3,15,17,52,57,72,96,143,120,114,168,176,330,224,204,108,87,46,32
"3464",13,12,2,2,4,2,31,160,428,410,220,198,285,226,196,204,208,319,196,99,81,44,33,30
"2022",2,2,0,0,0,3,18,73,93,86,65,44,49,46,47,45,72,79,73,63,49,23,22,14
"3117",7,2,4,0,4,5,28,73,89,96,67,59,47,63,45,54,46,55,70,67,43,29,13,33
"414",10,5,0,0,0,1,16,20,65,31,62,89,121,116,145,144,183,303,334,186,113,35,45,12
"3389",7,3,1,0,0,14,12,75,136,119,77,42,38,50,45,63,56,87,62,51,49,27,25,11
"3367",4,1,2,0,0,1,4,45,108,112,100,97,122,122,110,161,139,197,137,107,73,51,25,8
"421",5,2,0,0,1,4,22,79,111,86,43,37,35,47,33,33,20,24,47,39,17,17,12,11
"3298",15,4,5,2,3,2,23,30,93,114,57,56,55,87,51,85,87,100,151,111,68,56,42,32
"3095",10,4,4,5,6,1,14,32,69,103,65,27,31,25,24,24,19,20,28,44,27,19,17,11
"3396",4,0,1,1,0,2,34,90,162,112,47,47,62,50,76,67,88,63,85,65,70,22,26,10
"3361",3,4,1,2,3,9,22,110,181,77,46,64,52,43,46,56,53,60,85,69,60,29,27,15
"3407",29,22,7,0,0,0,8,16,73,40,21,37,48,32,48,54,88,89,120,99,87,70,80,75
"3393",1,1,2,0,1,0,2,25,23,35,18,21,30,22,22,20,39,27,28,26,15,7,4,5
"3461",11,2,3,6,0,5,15,90,109,112,89,113,155,143,143,169,213,517,401,237,148,114,69,39
"398",17,13,1,1,1,5,11,29,71,85,81,89,103,142,206,194,195,270,247,171,220,236,157,90
"217",81,19,2,0,1,6,15,66,87,101,119,146,187,266,316,383,270,368,432,353,302,227,182,122
"3430",31,5,9,6,4,4,30,109,174,85,35,54,47,24,55,48,36,59,87,68,53,33,46,87
"3254",0,0,0,0,0,0,0,5,7,5,94,152,169,212,165,198,169,110,19,0,0,0,0,0
